user,week,logon_count,off_hours_ratio,usb_events,file_access_count,copy_to_removable_count,email_count,email_attachment_count,avg_attachment_size,http_total_count,http_upload_count,http_download_count,role,department,business_unit,is_malicious
PES0085,2011-03-07,13,0.38461538461538464,0.0,0.0,0.0,55.0,44.0,27535.036363636365,570.0,1.0,2.0,AdministrativeAssistant,3 - Engineering,1,0
PES0085,2011-03-14,14,0.35714285714285715,0.0,0.0,0.0,55.0,52.0,28461.636363636364,570.0,1.0,2.0,AdministrativeAssistant,3 - Engineering,1,0
PES0085,2011-03-21,14,0.35714285714285715,0.0,0.0,0.0,55.0,41.0,31306.945454545454,570.0,3.0,2.0,AdministrativeAssistant,3 - Engineering,1,0
PES0085,2011-03-28,14,0.35714285714285715,0.0,0.0,0.0,50.0,35.0,30661.72,570.0,3.0,1.0,AdministrativeAssistant,3 - Engineering,1,0
PES0085,2011-04-04,12,0.4166666666666667,0.0,0.0,0.0,53.0,43.0,30315.245283018867,570.0,1.0,2.0,AdministrativeAssistant,3 - Engineering,1,0
PES0085,2011-04-11,15,0.3333333333333333,0.0,0.0,0.0,50.0,28.0,28183.42,570.0,1.0,2.0,AdministrativeAssistant,3 - Engineering,1,0
PES0085,2011-04-18,12,0.3333333333333333,0.0,0.0,0.0,43.0,30.0,30944.74418604651,456.0,2.0,2.0,AdministrativeAssistant,3 - Engineering,1,0
PES0085,2011-04-25,14,0.35714285714285715,0.0,0.0,0.0,55.0,46.0,30900.945454545454,570.0,3.0,3.0,AdministrativeAssistant,3 - Engineering,1,0
PES0085,2011-05-02,14,0.35714285714285715,0.0,0.0,0.0,54.0,43.0,30673.444444444445,570.0,3.0,1.0,AdministrativeAssistant,3 - Engineering,1,0
PES0085,2011-05-09,13,0.38461538461538464,0.0,0.0,0.0,55.0,41.0,29800.2,570.0,6.0,4.0,AdministrativeAssistant,3 - Engineering,1,0
PES0085,2011-05-16,3,0.3333333333333333,0.0,0.0,0.0,11.0,2.0,34535.63636363636,114.0,0.0,1.0,AdministrativeAssistant,3 - Engineering,1,0
PEV0323,2010-01-04,17,0.35294117647058826,0.0,0.0,0.0,79.0,66.0,30642.189873417723,810.0,2.0,1.0,Salesman,2 - Sales,1,0
PEV0323,2010-01-11,15,0.3333333333333333,0.0,0.0,0.0,70.0,63.0,29206.814285714285,810.0,0.0,6.0,Salesman,2 - Sales,1,0
PEV0323,2010-01-18,15,0.3333333333333333,0.0,0.0,0.0,75.0,50.0,28555.88,810.0,1.0,0.0,Salesman,2 - Sales,1,0
PEV0323,2010-01-25,15,0.3333333333333333,0.0,0.0,0.0,79.0,53.0,28936.08860759494,810.0,3.0,3.0,Salesman,2 - Sales,1,0
PEV0323,2010-02-01,17,0.5294117647058824,0.0,0.0,0.0,77.0,56.0,28507.20779220779,810.0,2.0,3.0,Salesman,2 - Sales,1,0
PEV0323,2010-02-08,16,0.4375,0.0,0.0,0.0,80.0,44.0,30835.0,810.0,8.0,2.0,Salesman,2 - Sales,1,0
PEV0323,2010-02-15,14,0.35714285714285715,0.0,0.0,0.0,64.0,23.0,31698.25,810.0,0.0,0.0,Salesman,2 - Sales,1,0
PEV0323,2010-02-22,16,0.4375,0.0,0.0,0.0,80.0,47.0,27577.2625,810.0,0.0,9.0,Salesman,2 - Sales,1,0
PEV0323,2010-03-01,19,0.5789473684210527,0.0,0.0,0.0,80.0,49.0,29971.8,810.0,2.0,4.0,Salesman,2 - Sales,1,0
PEV0323,2010-03-08,16,0.4375,0.0,0.0,0.0,72.0,38.0,29816.222222222223,810.0,1.0,0.0,Salesman,2 - Sales,1,0
PEV0323,2010-03-15,16,0.4375,0.0,0.0,0.0,66.0,58.0,29496.363636363636,810.0,1.0,1.0,Salesman,2 - Sales,1,0
PEV0323,2010-03-22,16,0.5625,0.0,0.0,0.0,79.0,40.0,31450.73417721519,810.0,2.0,1.0,Salesman,2 - Sales,1,0
PEV0323,2010-03-29,14,0.2857142857142857,0.0,0.0,0.0,63.0,44.0,31089.714285714286,648.0,1.0,3.0,Salesman,2 - Sales,1,0
PEV0323,2010-04-05,18,0.5,0.0,0.0,0.0,79.0,18.0,29360.303797468354,810.0,5.0,1.0,Salesman,2 - Sales,1,0
PEV0323,2010-04-12,15,0.3333333333333333,0.0,0.0,0.0,80.0,59.0,29530.9,810.0,1.0,4.0,Salesman,2 - Sales,1,0
PEV0323,2010-04-19,15,0.3333333333333333,0.0,0.0,0.0,66.0,25.0,29779.10606060606,810.0,0.0,2.0,Salesman,2 - Sales,1,0
PEV0323,2010-04-26,17,0.4117647058823529,0.0,0.0,0.0,75.0,40.0,30751.266666666666,810.0,0.0,3.0,Salesman,2 - Sales,1,0
PEV0323,2010-05-03,16,0.4375,0.0,0.0,0.0,81.0,62.0,27953.753086419754,810.0,0.0,1.0,Salesman,2 - Sales,1,0
PEV0323,2010-05-10,14,0.35714285714285715,0.0,0.0,0.0,67.0,51.0,29866.298507462685,810.0,5.0,2.0,Salesman,2 - Sales,1,0
PEV0323,2010-05-17,17,0.5294117647058824,0.0,0.0,0.0,80.0,31.0,30186.5625,810.0,3.0,3.0,Salesman,2 - Sales,1,0
PEV0323,2010-05-24,15,0.3333333333333333,0.0,0.0,0.0,75.0,73.0,29755.106666666667,810.0,2.0,0.0,Salesman,2 - Sales,1,0
PEV0323,2010-05-31,12,0.5,0.0,0.0,0.0,63.0,37.0,31047.14285714286,648.0,0.0,0.0,Salesman,2 - Sales,1,0
PEV0323,2010-06-07,16,0.4375,0.0,0.0,0.0,79.0,32.0,28078.063291139242,810.0,5.0,4.0,Salesman,2 - Sales,1,0
PEV0323,2010-06-14,16,0.4375,0.0,0.0,0.0,79.0,38.0,29300.79746835443,810.0,1.0,3.0,Salesman,2 - Sales,1,0
PEV0323,2010-06-21,16,0.5625,0.0,0.0,0.0,82.0,65.0,29240.073170731706,810.0,2.0,1.0,Salesman,2 - Sales,1,0
PEV0323,2010-06-28,17,0.47058823529411764,0.0,0.0,0.0,80.0,47.0,30413.5,810.0,0.0,2.0,Salesman,2 - Sales,1,0
PEV0323,2010-07-05,13,0.46153846153846156,0.0,0.0,0.0,63.0,52.0,31061.396825396827,648.0,3.0,4.0,Salesman,2 - Sales,1,0
PEV0323,2010-07-12,14,0.35714285714285715,0.0,0.0,0.0,76.0,56.0,33755.01315789474,810.0,3.0,1.0,Salesman,2 - Sales,1,0
PEV0323,2010-07-19,16,0.4375,0.0,0.0,0.0,80.0,59.0,27921.6625,810.0,2.0,3.0,Salesman,2 - Sales,1,0
PEV0323,2010-07-26,17,0.4117647058823529,0.0,0.0,0.0,80.0,52.0,31588.375,810.0,1.0,2.0,Salesman,2 - Sales,1,0
PEV0323,2010-08-02,19,0.42105263157894735,0.0,0.0,0.0,77.0,59.0,29949.96103896104,810.0,1.0,3.0,Salesman,2 - Sales,1,0
PEV0323,2010-08-09,15,0.4666666666666667,0.0,0.0,0.0,80.0,57.0,29233.5125,810.0,0.0,9.0,Salesman,2 - Sales,1,0
PEV0323,2010-08-16,20,0.55,0.0,0.0,0.0,79.0,41.0,29695.54430379747,810.0,0.0,1.0,Salesman,2 - Sales,1,0
PEV0323,2010-08-23,16,0.4375,0.0,0.0,0.0,81.0,31.0,27895.37037037037,810.0,5.0,3.0,Salesman,2 - Sales,1,0
PEV0323,2010-08-30,18,0.3888888888888889,0.0,0.0,0.0,79.0,47.0,29071.73417721519,810.0,3.0,0.0,Salesman,2 - Sales,1,0
PEV0323,2010-09-06,13,0.46153846153846156,0.0,0.0,0.0,64.0,30.0,32357.859375,648.0,5.0,2.0,Salesman,2 - Sales,1,0
PEV0323,2010-09-13,13,0.38461538461538464,0.0,0.0,0.0,79.0,48.0,29442.45569620253,810.0,4.0,4.0,Salesman,2 - Sales,1,0
PEV0323,2010-09-20,15,0.3333333333333333,0.0,0.0,0.0,79.0,68.0,32285.6582278481,810.0,5.0,6.0,Salesman,2 - Sales,1,0
PEV0323,2010-09-27,12,0.4166666666666667,0.0,0.0,0.0,79.0,65.0,28585.607594936708,810.0,0.0,4.0,Salesman,2 - Sales,1,0
PEV0323,2010-10-04,15,0.3333333333333333,0.0,0.0,0.0,66.0,28.0,29879.030303030304,810.0,6.0,1.0,Salesman,2 - Sales,1,0
PEV0323,2010-10-11,15,0.3333333333333333,0.0,0.0,0.0,80.0,46.0,29256.8,810.0,1.0,7.0,Salesman,2 - Sales,1,0
PEV0323,2010-10-18,19,0.42105263157894735,0.0,0.0,0.0,71.0,60.0,31635.676056338027,810.0,0.0,4.0,Salesman,2 - Sales,1,0
PEV0323,2010-10-25,16,0.4375,0.0,0.0,0.0,60.0,48.0,31470.65,810.0,2.0,5.0,Salesman,2 - Sales,1,0
PEV0323,2010-11-01,15,0.3333333333333333,0.0,0.0,0.0,80.0,52.0,31607.45,810.0,0.0,0.0,Salesman,2 - Sales,1,0
PEV0323,2010-11-08,16,0.5625,0.0,0.0,0.0,80.0,54.0,29346.3875,810.0,4.0,2.0,Salesman,2 - Sales,1,0
PEV0323,2010-11-15,17,0.4117647058823529,0.0,0.0,0.0,79.0,49.0,29497.25316455696,810.0,0.0,15.0,Salesman,2 - Sales,1,0
PEV0323,2010-11-22,13,0.6153846153846154,0.0,0.0,0.0,49.0,23.0,28577.061224489797,486.0,1.0,3.0,Salesman,2 - Sales,1,0
PEV0323,2010-11-29,15,0.3333333333333333,0.0,0.0,0.0,79.0,53.0,30302.87341772152,810.0,4.0,1.0,Salesman,2 - Sales,1,0
PEV0323,2010-12-06,14,0.35714285714285715,0.0,0.0,0.0,80.0,42.0,29800.675,810.0,3.0,1.0,Salesman,2 - Sales,1,0
PEV0323,2010-12-13,16,0.4375,0.0,0.0,0.0,79.0,48.0,28242.67088607595,810.0,1.0,8.0,Salesman,2 - Sales,1,0
PEV0323,2010-12-20,8,0.375,0.0,0.0,0.0,48.0,32.0,31538.083333333332,486.0,0.0,2.0,Salesman,2 - Sales,1,0
PEV0323,2010-12-27,12,0.3333333333333333,0.0,0.0,0.0,64.0,52.0,31356.640625,648.0,1.0,2.0,Salesman,2 - Sales,1,0
PEV0323,2011-01-03,13,0.38461538461538464,0.0,0.0,0.0,79.0,51.0,29490.962025316454,810.0,4.0,1.0,Salesman,2 - Sales,1,0
PEV0323,2011-01-10,14,0.35714285714285715,0.0,0.0,0.0,79.0,54.0,31238.13924050633,810.0,2.0,2.0,Salesman,2 - Sales,1,0
PEV0323,2011-01-17,17,0.29411764705882354,0.0,0.0,0.0,63.0,38.0,28582.031746031746,810.0,4.0,1.0,Salesman,2 - Sales,1,0
PEV0323,2011-01-24,18,0.3888888888888889,0.0,0.0,0.0,76.0,26.0,30524.302631578947,810.0,4.0,2.0,Salesman,2 - Sales,1,0
PEV0323,2011-01-31,14,0.35714285714285715,0.0,0.0,0.0,80.0,38.0,30508.975,810.0,4.0,3.0,Salesman,2 - Sales,1,0
PEV0323,2011-02-07,16,0.4375,0.0,0.0,0.0,79.0,57.0,29083.08860759494,810.0,1.0,7.0,Salesman,2 - Sales,1,0
PEV0323,2011-02-14,15,0.3333333333333333,0.0,0.0,0.0,79.0,30.0,29317.78481012658,810.0,0.0,0.0,Salesman,2 - Sales,1,0
PEV0323,2011-02-21,15,0.3333333333333333,0.0,0.0,0.0,71.0,56.0,29709.11267605634,810.0,0.0,0.0,Salesman,2 - Sales,1,0
PEV0323,2011-02-28,14,0.35714285714285715,0.0,0.0,0.0,75.0,55.0,28222.6,810.0,0.0,4.0,Salesman,2 - Sales,1,0
PEV0323,2011-03-07,13,0.38461538461538464,0.0,0.0,0.0,75.0,50.0,30039.173333333332,810.0,0.0,7.0,Salesman,2 - Sales,1,0
PEV0323,2011-03-14,19,0.5263157894736842,0.0,0.0,0.0,81.0,32.0,30024.64197530864,810.0,0.0,6.0,Salesman,2 - Sales,1,0
PEV0323,2011-03-21,17,0.29411764705882354,0.0,0.0,0.0,64.0,34.0,30113.859375,810.0,3.0,3.0,Salesman,2 - Sales,1,0
PEV0323,2011-03-28,18,0.3888888888888889,0.0,0.0,0.0,80.0,68.0,30475.4625,810.0,0.0,4.0,Salesman,2 - Sales,1,0
PEV0323,2011-04-04,14,0.5,0.0,0.0,0.0,71.0,58.0,29657.211267605635,810.0,1.0,8.0,Salesman,2 - Sales,1,0
PEV0323,2011-04-11,15,0.3333333333333333,0.0,0.0,0.0,74.0,52.0,29826.175675675677,810.0,3.0,2.0,Salesman,2 - Sales,1,0
PEV0323,2011-04-18,12,0.3333333333333333,0.0,0.0,0.0,64.0,35.0,30500.40625,648.0,4.0,4.0,Salesman,2 - Sales,1,0
PEV0323,2011-04-25,15,0.3333333333333333,0.0,0.0,0.0,75.0,41.0,30614.866666666665,810.0,10.0,2.0,Salesman,2 - Sales,1,0
PEV0323,2011-05-02,16,0.4375,0.0,0.0,0.0,81.0,23.0,30461.14814814815,810.0,2.0,2.0,Salesman,2 - Sales,1,0
PEV0323,2011-05-09,20,0.55,0.0,0.0,0.0,81.0,71.0,30939.679012345678,810.0,0.0,1.0,Salesman,2 - Sales,1,0
PEV0323,2011-05-16,3,0.3333333333333333,0.0,0.0,0.0,16.0,14.0,34561.3125,162.0,0.0,0.0,Salesman,2 - Sales,1,0
PGC0066,2010-01-04,10,0.8,0.0,0.0,0.0,52.0,29.0,28246.98076923077,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-01-11,10,0.7,0.0,0.0,0.0,55.0,22.0,29888.18181818182,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-01-18,10,0.8,0.0,0.0,0.0,55.0,35.0,31777.545454545456,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-01-25,10,0.9,0.0,0.0,0.0,55.0,28.0,28006.963636363635,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-02-01,10,0.6,0.0,0.0,0.0,55.0,37.0,31764.163636363635,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-02-08,10,0.5,0.0,0.0,0.0,51.0,16.0,29496.470588235294,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-02-15,10,0.9,0.0,0.0,0.0,53.0,15.0,30372.735849056604,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-02-22,10,0.7,0.0,0.0,0.0,55.0,26.0,30148.727272727272,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-03-01,10,0.9,0.0,0.0,0.0,54.0,21.0,29781.88888888889,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-03-08,10,0.9,0.0,0.0,0.0,50.0,12.0,30847.38,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-03-15,10,0.7,0.0,0.0,0.0,55.0,32.0,30660.78181818182,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-03-22,10,0.8,0.0,0.0,0.0,48.0,14.0,30372.666666666668,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-03-29,8,0.875,0.0,0.0,0.0,44.0,14.0,32736.386363636364,456.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-04-05,10,0.8,0.0,0.0,0.0,54.0,25.0,31885.90740740741,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-04-12,10,0.9,0.0,0.0,0.0,54.0,22.0,30786.444444444445,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-04-19,10,0.9,0.0,0.0,0.0,53.0,19.0,31443.584905660377,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-04-26,10,0.8,0.0,0.0,0.0,55.0,31.0,29513.927272727273,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-05-03,10,0.7,0.0,0.0,0.0,55.0,33.0,30945.21818181818,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-05-10,10,0.9,0.0,0.0,0.0,55.0,12.0,30147.327272727274,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-05-17,10,1.0,0.0,0.0,0.0,55.0,22.0,32090.963636363635,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-05-24,10,0.8,0.0,0.0,0.0,54.0,31.0,29118.462962962964,570.0,1.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-05-31,8,0.875,0.0,0.0,0.0,44.0,19.0,28881.772727272728,456.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-06-07,10,0.9,0.0,0.0,0.0,55.0,12.0,30666.47272727273,570.0,2.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-06-14,10,0.8,0.0,0.0,0.0,48.0,13.0,29471.875,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-06-21,10,0.9,0.0,0.0,0.0,52.0,19.0,29775.05769230769,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-06-28,10,0.9,0.0,0.0,0.0,46.0,12.0,30169.521739130436,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-07-05,8,0.75,0.0,0.0,0.0,43.0,34.0,30302.25581395349,456.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-07-12,10,0.8,0.0,0.0,0.0,55.0,19.0,31791.945454545454,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-07-19,10,0.8,0.0,0.0,0.0,54.0,6.0,31034.777777777777,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-07-26,10,0.7,0.0,0.0,0.0,55.0,40.0,30905.345454545455,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-08-02,10,0.7,0.0,0.0,0.0,55.0,30.0,29254.78181818182,570.0,1.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-08-09,10,0.8,0.0,0.0,0.0,54.0,13.0,29180.814814814814,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-08-16,10,0.8,0.0,0.0,0.0,55.0,9.0,30355.945454545454,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-08-23,10,0.6,0.0,0.0,0.0,53.0,19.0,29369.98113207547,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-08-30,10,0.6,0.0,0.0,0.0,52.0,14.0,28222.403846153848,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-09-06,8,0.875,0.0,0.0,0.0,44.0,16.0,28159.886363636364,456.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-09-13,10,0.8,0.0,0.0,0.0,52.0,18.0,27107.403846153848,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-09-20,10,0.8,0.0,0.0,0.0,55.0,25.0,30789.836363636365,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-09-27,10,1.0,0.0,0.0,0.0,55.0,23.0,30163.145454545454,570.0,1.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-10-04,10,0.8,0.0,0.0,0.0,50.0,26.0,27903.24,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-10-11,10,0.7,0.0,0.0,0.0,54.0,18.0,31006.12962962963,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-10-18,10,0.8,0.0,0.0,0.0,55.0,22.0,31067.98181818182,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-10-25,10,0.9,0.0,0.0,0.0,55.0,34.0,30805.854545454546,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-11-01,10,0.7,0.0,0.0,0.0,54.0,35.0,29214.09259259259,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-11-08,10,0.9,0.0,0.0,0.0,55.0,17.0,31693.47272727273,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-11-15,10,0.8,0.0,0.0,0.0,55.0,25.0,29052.418181818182,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-11-22,6,0.8333333333333334,0.0,0.0,0.0,33.0,8.0,31101.60606060606,342.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-11-29,10,0.7,0.0,0.0,0.0,55.0,11.0,33102.163636363635,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-12-06,10,0.8,0.0,0.0,0.0,53.0,19.0,30778.905660377357,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-12-13,10,0.7,0.0,0.0,0.0,54.0,41.0,28007.75925925926,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-12-20,6,0.8333333333333334,0.0,0.0,0.0,33.0,12.0,33084.30303030303,342.0,1.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2010-12-27,8,0.625,0.0,0.0,0.0,44.0,25.0,29343.295454545456,456.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-01-03,10,0.6,0.0,0.0,0.0,46.0,11.0,27822.152173913044,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-01-10,10,0.7,0.0,0.0,0.0,54.0,21.0,30072.425925925927,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-01-17,10,0.8,0.0,0.0,0.0,44.0,24.0,28091.56818181818,570.0,1.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-01-24,10,0.8,0.0,0.0,0.0,54.0,23.0,28287.88888888889,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-01-31,10,1.0,0.0,0.0,0.0,49.0,23.0,31797.836734693876,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-02-07,10,0.8,0.0,0.0,0.0,53.0,15.0,29736.22641509434,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-02-14,10,0.8,0.0,0.0,0.0,54.0,27.0,30430.38888888889,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-02-21,10,0.5,0.0,0.0,0.0,49.0,11.0,31685.48979591837,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-02-28,10,0.6,0.0,0.0,0.0,55.0,23.0,31613.654545454545,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-03-07,10,0.7,0.0,0.0,0.0,50.0,31.0,29451.64,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-03-14,10,0.8,0.0,0.0,0.0,55.0,13.0,30386.927272727273,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-03-21,10,0.8,0.0,0.0,0.0,47.0,9.0,28464.297872340427,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-03-28,10,0.8,0.0,0.0,0.0,50.0,17.0,30138.22,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-04-04,10,0.8,0.0,0.0,0.0,55.0,21.0,28911.872727272726,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-04-11,10,0.6,0.0,0.0,0.0,54.0,30.0,31622.37037037037,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-04-18,8,0.75,0.0,0.0,0.0,38.0,14.0,31069.0,456.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-04-25,10,0.9,0.0,0.0,0.0,54.0,22.0,30497.944444444445,570.0,1.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-05-02,10,0.8,0.0,0.0,0.0,55.0,20.0,29080.52727272727,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-05-09,10,0.8,0.0,0.0,0.0,55.0,13.0,31276.6,570.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGC0066,2011-05-16,2,1.0,0.0,0.0,0.0,11.0,1.0,26541.81818181818,114.0,0.0,0.0,AdministrativeAssistant,2 - SoftwareManagement,1,0
PGH0184,2010-01-04,14,0.7142857142857143,0.0,0.0,0.0,15.0,12.0,28820.266666666666,145.0,5.0,0.0,Technician,3 - FieldService,1,0
PGH0184,2010-01-11,13,0.7692307692307693,0.0,0.0,0.0,15.0,15.0,38406.73333333333,145.0,1.0,0.0,Technician,3 - FieldService,1,0
PGH0184,2010-01-18,14,0.7142857142857143,0.0,0.0,0.0,15.0,10.0,29924.666666666668,145.0,3.0,0.0,Technician,3 - FieldService,1,0
PGH0184,2010-01-25,13,0.7692307692307693,0.0,0.0,0.0,15.0,17.0,25228.933333333334,145.0,1.0,0.0,Technician,3 - FieldService,1,0
PGH0184,2010-02-01,15,0.6666666666666666,0.0,0.0,0.0,15.0,16.0,29452.666666666668,145.0,2.0,0.0,Technician,3 - FieldService,1,0
PGH0184,2010-02-08,14,0.7142857142857143,0.0,0.0,0.0,14.0,8.0,30707.928571428572,145.0,4.0,0.0,Technician,3 - FieldService,1,0
PGH0184,2010-02-15,14,0.7142857142857143,0.0,0.0,0.0,15.0,26.0,30253.333333333332,145.0,4.0,0.0,Technician,3 - FieldService,1,0
PGH0184,2010-02-22,14,0.7142857142857143,0.0,0.0,0.0,14.0,10.0,28813.0,145.0,2.0,0.0,Technician,3 - FieldService,1,0
PGH0184,2010-03-01,13,0.7692307692307693,0.0,0.0,0.0,15.0,12.0,28136.533333333333,145.0,3.0,0.0,Technician,3 - FieldService,1,0
PGH0184,2010-03-08,14,0.7142857142857143,0.0,0.0,0.0,15.0,12.0,27579.933333333334,145.0,3.0,0.0,Technician,3 - FieldService,1,0
PGH0184,2010-03-15,14,0.7142857142857143,0.0,0.0,0.0,15.0,16.0,27561.2,145.0,1.0,0.0,Technician,3 - FieldService,1,0
PGH0184,2010-03-22,13,0.7692307692307693,0.0,0.0,0.0,15.0,8.0,32068.333333333332,145.0,1.0,0.0,Technician,3 - FieldService,1,0
PGH0184,2010-03-29,11,0.7272727272727273,0.0,0.0,0.0,12.0,9.0,26644.583333333332,116.0,1.0,0.0,Technician,3 - FieldService,1,0
PGH0184,2010-04-05,12,0.8333333333333334,0.0,0.0,0.0,15.0,18.0,31578.066666666666,145.0,3.0,0.0,Technician,3 - FieldService,1,0
